country_or_authority,register_page,link_text,feed_url
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,http://www.worldweather.org/053/m053.htm,http://www.worldweather.org/053/m053.htm
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=17,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,https://cap-sources.s3.amazonaws.com/bz-nms-en/rss.xml,https://cap-sources.s3.amazonaws.com/bz-nms-en/rss.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,http://www.nms.gov.bz,http://www.nms.gov.bz
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=18,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=19,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-bosnia-herzegovina,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-bosnia-herzegovina
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-bosnia-herzegovina,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-bosnia-herzegovina
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,http://www.fhmzbih.gov.ba/,http://www.fhmzbih.gov.ba/
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=20,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,https://cap-sources.s3.amazonaws.com/bw-met-en/rss.xml,https://cap-sources.s3.amazonaws.com/bw-met-en/rss.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=21,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,http://alert-as.inmet.gov.br/cap_12/rss/alert-as.rss,http://alert-as.inmet.gov.br/cap_12/rss/alert-as.rss
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,http://www.worldweather.org/136/m136.htm,http://www.worldweather.org/136/m136.htm
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=22,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,https://www.meteoburkina.bf/api/cap/rss.xml,https://www.meteoburkina.bf/api/cap/rss.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,https://www.meteoburkina.bf,https://www.meteoburkina.bf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=23,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=24,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=24,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=24,WORLDWEATHER,https://worldweather.wmo.int
